order_id,merchant_id,route_id,processor,created_at,completed_at,order_type,status,amount,currency,amount_usd,customer_id,customer_country,payment_method,decline_reason
5100157,NOVA-FX,KRTX-11,KRTX,2026-04-01 16:59:10,2026-04-01 16:59:26,SALE,APPROVED,1539.22,PHP,27.0,CU-933223,US,BANK_TRANSFER,
5100158,NOVA-FX,KRTX-03,KRTX,2026-04-01 18:27:24,2026-04-01 18:27:35,SALE,DECLINED,2711.79,PHP,47.45,CU-352349,PH,CARD,do_not_honor
5100159,NOVA-FX,KRTX-11,KRTX,2026-04-01 23:12:52,2026-04-01 23:13:48,SALE,APPROVED,20191.26,PHP,352.5,CU-648261,PH,BANK_TRANSFER,
5100160,NOVA-FX,KRTX-03,KRTX,2026-04-01 20:56:14,2026-04-01 20:57:00,SALE,APPROVED,34170.12,PHP,,CU-642593,PH,CARD,
5100161,NOVA-FX,SORVA-14,SORVA,2026-04-01 19:51:50,2026-04-01 19:52:24,SALE,APPROVED,55920.0,JPY,356.39,CU-201339,JP,CARD,
5100162,NOVA-FX,KRTX-11,KRTX,2026-04-01 19:29:22,2026-04-01 19:29:57,SALE,APPROVED,3717.7,PHP,64.92,CU-188726,PH,BANK_TRANSFER,
5100163,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:48:30,2026-04-01 17:48:56,SALE,DECLINED,56228.0,JPY,358.2,CU-118828,JP,CARD,invalid_card
5100164,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:49:33,2026-04-01 17:50:49,SALE,APPROVED,56228.0,JPY,357.97,CU-118828,JP,CARD,
5100165,NOVA-FX,KRTX-03,KRTX,2026-04-01 04:45:58,2026-04-01 04:46:33,SALE,APPROVED,143316.0,JPY,912.29,CU-938047,JP,CARD,
5100166,NOVA-FX,KRTX-03,KRTX,2026-04-01 18:39:46,2026-04-01 18:41:00,SALE,APPROVED,6796.57,PHP,119.04,CU-860727,PH,CARD,
5100167,NOVA-FX,SORVA-14,SORVA,2026-04-01 23:19:29,2026-04-01 23:20:06,SALE,APPROVED,264285.0,JPY,1686.14,CU-483711,JP,CARD,
5100168,NOVA-FX,,,2026-04-01 04:16:17,2026-04-01 04:16:21,SALE,FILTERED,72.75,USD,72.75,CU-855069,US,CARD,blocked_pre_routing
5100169,NOVA-FX,SORVA-22,SORVA,2026-04-01 14:39:19,2026-04-01 14:39:59,SALE,APPROVED,2514.18,PHP,43.95,CU-853263,PH,EWALLET,
5100170,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:20:21,2026-04-01 17:21:28,SALE,APPROVED,12804.0,JPY,81.56,CU-478059,JP,CARD,
5100171,NOVA-FX,KRTX-03,KRTX,2026-04-01 15:58:25,2026-04-01 16:00:12,SALE,APPROVED,1297.84,PHP,,CU-280105,US,CARD,
5100172,NOVA-FX,,,2026-04-01 14:55:49,2026-04-01 14:56:06,SALE,FILTERED,1059.21,PHP,,CU-856224,PH,EWALLET,blocked_pre_routing
5100173,NOVA-FX,KRTX-11,KRTX,2026-04-01 00:51:54,2026-04-01 00:52:13,SALE,APPROVED,165.07,PHP,2.89,CU-972970,PH,BANK_TRANSFER,
5100174,NOVA-FX,KRTX-11,KRTX,2026-04-01 03:39:49,2026-04-01 03:40:23,SALE,DECLINED,3336.08,PHP,58.38,CU-196402,US,BANK_TRANSFER,insufficient_funds
5100175,NOVA-FX,KRTX-11,KRTX,2026-04-01 11:29:56,2026-04-01 11:30:27,SALE,APPROVED,472.96,PHP,8.26,CU-277996,PH,BANK_TRANSFER,
5100176,NOVA-FX,KRTX-11,KRTX,2026-04-01 16:06:39,2026-04-01 16:08:54,SALE,APPROVED,232532.77,PHP,4066.46,CU-445668,PH,BANK_TRANSFER,
5100177,NOVA-FX,KRTX-03,KRTX,2026-04-01 08:54:06,2026-04-01 08:54:44,SALE,APPROVED,31936.0,JPY,,CU-897889,JP,CARD,
5100178,NOVA-FX,KRTX-11,KRTX,2026-04-01 22:11:21,2026-04-01 22:12:59,SALE,APPROVED,34455.63,PHP,602.61,CU-912689,PH,BANK_TRANSFER,
5100179,NOVA-FX,sorva-14,SORVA,2026-04-01 18:44:55,2026-04-01 18:51:00,SALE,APPROVED,46156.0,JPY,293.91,CU-895323,JP,CARD,
5100180,NOVA-FX,KRTX-03,KRTX,2026-04-01 14:36:56,2026-04-01 14:37:49,SALE,DECLINED,1677.1,PHP,29.34,CU-929258,PH,CARD,issuer_unavailable
5100181,NOVA-FX,,,2026-04-01 21:39:02,2026-04-01 21:40:49,SALE,FILTERED,125837.0,JPY,799.95,CU-633053,JP,CARD,blocked_pre_routing
5100182,NOVA-FX,KRTX-03,KRTX,2026-04-01 18:31:27,2026-04-01 18:31:40,SALE,FILTERED,820.63,PHP,14.36,CU-646149,PH,CARD,risk_blocked
5100183,NOVA-FX,SORVA-14,SORVA,2026-04-01 15:48:42,2026-04-01 15:49:03,SALE,APPROVED,21725.0,JPY,137.87,CU-740169,JP,CARD,
5100184,NOVA-FX,KRTX-03,KRTX,2026-04-01 21:38:07,2026-04-01 21:38:37,SALE,APPROVED,64938.0,JPY,411.8,CU-894511,JP,CARD,
5100185,NOVA-FX,KRTX-11,KRTX,2026-04-01 11:32:48,2026-04-01 11:33:28,SALE,DECLINED,8034.64,PHP,140.88,CU-896289,PH,BANK_TRANSFER,account_invalid
5100186,NOVA-FX,KRTX-11,KRTX,2026-04-01 11:34:11,2026-04-01 11:35:41,SALE,APPROVED,8034.64,PHP,140.75,CU-896289,PHL,BANK_TRANSFER,
5100187,NOVA-FX,KRTX-11,KRTX,2026-04-01 19:24:28,2026-04-01 19:25:25,SALE,APPROVED,962.65,PHP,16.84,CU-855020,,BANK_TRANSFER,
5100188,NOVA-FX,SORVA-14,SORVA,2026-04-01 10:50:39,2026-04-01 10:51:10,SALE,APPROVED,858.79,USD,858.79,CU-429053,US,CARD,
5100189,NOVA-FX,KRTX-03,KRTX,2026-04-01 14:40:44,2026-04-01 14:41:09,SALE,APPROVED,3191.84,PHP,55.86,CU-339586,PH,CARD,
5100190,NOVA-FX,KRTX-11,KRTX,2026-04-01 08:22:02,2026-04-01 08:22:26,SALE,FILTERED,9536.16,PHP,166.46,CU-612830,PH,BANK_TRANSFER,risk_blocked
5100191,NOVA-FX,KRTX-03,KRTX,2026-04-01 16:22:58,2026-04-01 16:23:32,SALE,APPROVED,290.64,PHP,5.09,CU-872648,PH,CARD,
5100192,NOVA-FX,SORVA-14,SORVA,2026-04-01 07:30:13,2026-04-01 07:31:32,SALE,APPROVED,194.35,USD,194.35,CU-625013,US,CARD,
5100193,NOVA-FX,SORVA-14,SORVA,2026-04-01 00:32:52,2026-04-01 00:33:12,SALE,APPROVED,49.03,USD,49.03,CU-193444,US,CARD,
5100194,NOVA-FX,SORVA-14,SORVA,2026-04-01 19:48:21,2026-04-01 19:49:46,SALE,APPROVED,100.23,USD,100.23,CU-676888,US,CARD,
5100195,NOVA-FX,KRTX-03,KRTX,2026-04-01 23:00:59,2026-04-01 23:01:22,SALE,APPROVED,5277.51,PHP,92.4,CU-450259,US,CARD,
5100196,NOVA-FX,SORVA-14,SORVA,2026-04-01 16:22:27,2026-04-01 16:23:01,SALE,APPROVED,103.3,USD,103.3,CU-577750,US,CARD,
5100197,NOVA-FX,SORVA-14,SORVA,2026-04-01 15:10:24,2026-04-01 15:10:43,SALE,APPROVED,63.31,USD,63.31,CU-312810,US,CARD,
5100198,NOVA-FX,KRTX-03,KRTX,2026-04-01 03:58:38,2026-04-01 03:59:29,SALE,APPROVED,3166.0,PHP,55.45,CU-500097,PH,CARD,
5100199,NOVA-FX,KRTX-11,KRTX,2026-04-01 19:56:14,2026-04-01 19:57:36,SALE,FILTERED,1480.07,PHP,25.91,CU-499402,PHL,BANK_TRANSFER,risk_blocked
5100200,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:00:39,2026-04-01 05:01:07,SALE,DECLINED,42234.3,PHP,738.27,CU-845478,PH,CARD,do_not_honor
5100201,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:01:38,2026-04-01 05:01:47,SALE,APPROVED,42234.3,PHP,,CU-845478,US,CARD,
5100202,NOVA-FX,SORVA-14,SORVA,2026-04-01 12:31:56,2026-04-01 12:32:09,SALE,APPROVED,22494.0,JPY,143.57,CU-482887,JP,CARD,
5100203,NOVA-FX,KRTX-03,KRTX,2026-04-01 14:11:17,2026-04-01 14:12:21,SALE,FILTERED,18634.89,PHP,325.09,CU-244151,PH,CARD,risk_blocked
5100204,NOVA-FX,,,2026-04-01 23:47:15,2026-04-01 23:48:02,SALE,FILTERED,127431.0,JPY,812.09,CU-904930,JP,CARD,blocked_pre_routing
5100205,NOVA-FX,KRTX-03,KRTX,2026-04-01 00:22:55,2026-04-01 00:23:31,SALE,APPROVED,853950.0,JPY,5437.65,CU-774599,JP,CARD,
5100206,NOVA-FX,sorva-14,SORVA,2026-04-01 17:21:38,2026-04-01 17:22:19,SALE,APPROVED,239.54,USD,239.54,CU-440658,US,CARD,
5100207,NOVA-FX,SORVA-22,SORVA,2026-04-01 11:58:34,2026-04-01 11:59:19,SALE,approved,2042.12,PHP,35.72,CU-523164,PH,EWALLET,
5100208,NOVA-FX,SORVA-14,SORVA,2026-04-01 15:44:03,2026-04-01 15:44:45,SALE,APPROVED,694.99,USD,694.99,CU-424958,US,CARD,
5100209,NOVA-FX,KRTX-03,KRTX,2026-04-01 09:43:46,2026-04-01 09:44:02,SALE,APPROVED,44945.0,JPY,286.81,CU-546401,JP,CARD,
5100210,NOVA-FX,SORVA-22,SORVA,2026-04-01 20:15:19,2026-04-01 20:18:00,SALE,APPROVED,77580.72,PHP,1358.67,CU-870233,PHL,EWALLET,
5100211,NOVA-FX,SORVA-14,SORVA,2026-04-01 08:07:28,2026-04-01 08:10:39,SALE,FILTERED,263101.0,JPY,1674.23,CU-433848,JP,CARD,risk_blocked
5100212,NOVA-FX,sorva-14,SORVA,2026-04-01 11:34:48,2026-04-01 11:35:45,SALE,APPROVED,274.28,USD,274.28,CU-595927,US,CARD,
5100213,NOVA-FX,sorva-14,SORVA,2026-04-01 12:51:33,2026-04-01 12:53:04,SALE,APPROVED,48.18,USD,48.18,CU-691477,US,CARD,
5100214,NOVA-FX,SORVA-14,SORVA,2026-04-01 20:06:16,2026-04-01 20:07:12,SALE,DECLINED,687.37,USD,687.37,CU-410190,US,CARD,insufficient_funds
5100215,NOVA-FX,KRTX-03,KRTX,2026-04-01 16:45:06,2026-04-01 16:45:51,SALE,APPROVED,81246.0,JPY,,CU-385905,JP,CARD,
5100216,NOVA-FX,SORVA-22,SORVA,2026-04-01 13:04:53,2026-04-01 13:05:08,SALE,APPROVED,6220.38,PHP,108.95,CU-137186,US,EWALLET,
5100217,NOVA-FX,KRTX-03,KRTX,2026-04-01 18:20:31,2026-04-01 18:20:54,SALE,APPROVED,1556.82,PHP,27.24,CU-550804,PH,CARD,
5100218,NOVA-FX,SORVA-14,SORVA,2026-04-01 09:03:27,2026-04-01 09:03:32,SALE,APPROVED,367.87,USD,367.87,CU-221302,US,CARD,
5100219,NOVA-FX,KRTX-03,KRTX,2026-04-01 01:10:08,2026-04-01 01:10:22,SALE,DECLINED,8108.87,PHP,141.73,CU-836273,PH,CARD,insufficient_funds
5100220,NOVA-FX,KRTX-03,KRTX,2026-04-01 01:10:44,2026-04-01 01:10:57,SALE,DECLINED,8108.87,PHP,142.21,CU-836273,PH,CARD,issuer_unavailable
5100221,NOVA-FX,sorva-14,SORVA,2026-04-01 04:04:32,2026-04-01 04:06:29,SALE,FILTERED,2034.78,USD,2034.78,CU-927651,US,CARD,risk_blocked
5100222,NOVA-FX,SORVA-14,SORVA,2026-04-01 02:43:10,2026-04-01 02:44:17,SALE,APPROVED,103.39,USD,103.39,CU-102543,US,CARD,
5100223,NOVA-FX,KRTX-11,KRTX,2026-04-01 16:23:59,2026-04-01 16:25:10,SALE,APPROVED,1932.9,PHP,33.79,CU-649460,PH,BANK_TRANSFER,
5100224,NOVA-FX,,,2026-04-01 11:48:43,2026-04-01 11:52:55,SALE,FILTERED,124113.0,JPY,789.48,CU-751872,JP,CARD,blocked_pre_routing
5100225,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:59:23,2026-04-01 18:00:30,SALE,DECLINED,663.35,PHP,11.62,CU-411454,PHL,CARD,insufficient_funds
5100226,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:59:48,,SALE,PENDING,663.35,PHP,11.62,CU-411454,Philippines,CARD,
5100227,NOVA-FX,SORVA-14,SORVA,2026-04-01 03:27:30,2026-04-01 03:27:50,SALE,FILTERED,1356.76,USD ,,CU-341125,US,CARD,risk_blocked
5100228,NOVA-FX,SORVA-14,SORVA,2026-04-01 05:20:14,2026-04-01 05:22:02,SALE,APPROVED,221.59,USD,,CU-361539,US,CARD,
5100229,NOVA-FX,,,2026-04-01 01:41:02,2026-04-01 01:41:23,SALE,FILTERED,10884.59,PHP,190.37,CU-620851,PH,BANK_TRANSFER,blocked_pre_routing
5100230,NOVA-FX,KRTX-03,KRTX,2026-04-01 15:22:12,2026-04-01 15:22:25,SALE,APPROVED,19456.0,JPY,123.59,CU-127175,JP,CARD,
5100231,NOVA-FX,SORVA-14,SORVA,2026-04-01 04:30:30,2026-04-01 04:36:12,SALE,APPROVED,643.1,USD ,643.1,CU-471868,US,CARD,
5100232,NOVA-FX,KRTX-11,KRTX,2026-04-01 19:04:54,2026-04-01 19:05:47,SALE,APPROVED,3404.39,PHP,,CU-141796,PH,BANK_TRANSFER,
5100233,NOVA-FX,KRTX-03,KRTX,2026-04-01 13:43:38,2026-04-01 13:43:44,SALE,APPROVED,217716.0,JPY,1383.56,CU-723094,JP,CARD,
5100234,NOVA-FX,KRTX-03,KRTX,2026-04-01 06:17:10,2026-04-01 06:17:43,SALE,DECLINED,167357.0,JPY,1067.27,CU-291888,JP,CARD,insufficient_funds
5100235,NOVA-FX,KRTX-03,KRTX,2026-04-01 06:18:16,2026-04-01 06:18:39,SALE,APPROVED,167357.0,JPY,1068.44,CU-291888,JP,CARD,
5100236,NOVA-FX,,,2026-04-01 11:43:46,2026-04-01 11:44:14,SALE,FILTERED,27629.83,PHP,484.4,CU-761034,PH,BANK_TRANSFER,blocked_pre_routing
5100237,NOVA-FX,SORVA-14,SORVA,2026-04-01 12:30:05,2026-04-01 12:30:20,SALE,APPROVED,976.79,USD,976.79,CU-648202,US,CARD,
5100238,NOVA-FX,SORVA-22,SORVA,2026-04-01 22:18:30,2026-04-01 22:18:46,SALE,APPROVED,1216.13,PHP,21.22,CU-356377,PH,EWALLET,
5100239,NOVA-FX,SORVA-22,SORVA,2026-04-01 17:22:30,2026-04-01 17:24:49,SALE,APPROVED,8968.99,PHP,157.09,CU-454671,PH,EWALLET,
5100240,NOVA-FX,KRTX-03,KRTX,2026-04-01 07:15:43,2026-04-01 07:16:23,SALE,DECLINED,137163.0,JPY,873.34,CU-599631,JP,CARD,issuer_unavailable
5100241,NOVA-FX,KRTX-03,KRTX,2026-04-01 07:16:11,2026-04-01 07:17:48,SALE,DECLINED,137163.0,JPY ,875.24,CU-599631,JP,CARD,do_not_honor
5100242,NOVA-FX,KRTX-03,KRTX,2026-04-01 22:59:24,2026-04-01 23:00:31,SALE,APPROVED,29196.0,JPY,185.88,CU-729466,US,CARD,
5100243,NOVA-FX,KRTX-11,KRTX,2026-04-01 21:36:56,2026-04-01 21:37:48,SALE,APPROVED,26562.22,PHP,463.23,CU-199406,PH,BANK_TRANSFER,
5100244,NOVA-FX,,,2026-04-01 15:01:43,2026-04-01 15:03:03,SALE,FILTERED,196954.08,PHP,,CU-857445,US,BANK_TRANSFER,blocked_pre_routing
5100245,NOVA-FX,KRTX-03,KRTX,2026-04-01 01:52:09,2026-04-01 01:54:34,PAYOUT,APPROVED,66064.0,JPY,420.88,CU-686701,JP,CARD,
5100246,NOVA-FX,KRTX-11,KRTX,2026-04-01 09:08:02,2026-04-01 09:08:45,PAYOUT,APPROVED,9744.72,PHP,170.65,CU-694965,PH,BANK_TRANSFER,
5100247,NOVA-FX,SORVA-22,SORVA,2026-04-01 03:10:38,2026-04-01 03:12:27,PAYOUT,APPROVED,29589.32,PHP,517.82,CU-322475,PH,EWALLET,
5100248,NOVA-FX,KRTX-11,KRTX,2026-04-01 11:28:35,2026-04-01 11:31:05,PAYOUT,APPROVED,6307.72,PHP,110.39,CU-114645,PH,BANK_TRANSFER,
5100249,NOVA-FX,SORVA-14,SORVA,2026-04-01 15:12:46,2026-04-01 15:13:10,PAYOUT,APPROVED,2285.77,USD,2285.77,CU-668456,US,CARD,
5100250,NOVA-FX,SORVA-14,SORVA,2026-04-01 05:14:54,2026-04-01 05:14:57,PAYOUT,approved,61694.0,JPY,392.22,CU-379861,US,CARD,
5100251,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:38:32,2026-04-01 05:38:37,PAYOUT,APPROVED,5076.38,PHP,,CU-712685,PH,CARD,
5100252,NOVA-FX,SORVA-22,SORVA,2026-04-01 09:27:12,2026-04-01 09:28:06,PAYOUT,APPROVED,114746.16,PHP,,CU-468606,PH,EWALLET,
5100253,NOVA-FX,SORVA-14,SORVA,2026-04-01 00:19:19,2026-04-01 00:20:32,PAYOUT,APPROVED,801.02,USD,801.02,CU-798021,US,CARD,
5100254,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:41:46,2026-04-01 05:42:36,PAYOUT,APPROVED,72946.0,JPY,464.06,CU-633835,JP,CARD,
5100255,NOVA-FX,SORVA-14,SORVA,2026-04-01 05:38:04,2026-04-01 05:38:33,PAYOUT,APPROVED,324.46,USD,,CU-251670,US,CARD,
5100256,NOVA-FX,KRTX-03,KRTX,2026-04-01 21:24:48,2026-04-01 21:24:54,PAYOUT,approved,103458.0,JPY,659.39,CU-576456,JP,CARD,
5100257,NOVA-FX,KRTX-11,KRTX,2026-04-01 05:35:14,2026-04-01 05:35:33,PAYOUT,APPROVED,23767.94,PHP,416.14,CU-932905,PH,BANK_TRANSFER,
5100258,NOVA-FX,KRTX-03,KRTX,2026-04-01 16:51:22,2026-04-01 16:52:53,PAYOUT,DECLINED,5524.98,PHP,96.55,CU-619281,PHL,CARD,do_not_honor
5100259,NOVA-FX,SORVA-14,SORVA,2026-04-01 06:03:17,2026-04-01 06:03:56,PAYOUT,APPROVED,57685.0,JPY,367.88,CU-256206,JP,CARD,
5100260,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:48:56,2026-04-01 05:49:02,PAYOUT,APPROVED,21833.4,PHP,381.11,CU-228423,PH,CARD,
5100261,NOVA-FX,KRTX-03,KRTX,2026-04-01 00:33:59,2026-04-01 00:35:17,PAYOUT,APPROVED,25951.0,JPY,164.72,CU-708706,US,CARD,
5100262,NOVA-FX,KRTX-03,KRTX,2026-04-01 03:39:31,2026-04-01 03:42:01,PAYOUT,APPROVED,38614.36,PHP,676.1,CU-814597,PH,CARD,
5100263,NOVA-FX,KRTX-11,KRTX,2026-04-01 15:49:02,2026-04-01 15:51:19,PAYOUT,APPROVED,407.98,PHP,7.12,CU-283744,PH,BANK_TRANSFER,
5100264,NOVA-FX,KRTX-03,KRTX,2026-04-01 09:03:17,2026-04-01 09:04:16,PAYOUT,APPROVED,6488.14,PHP,113.56,CU-390354,Philippines,CARD,
5100265,NOVA-FX,KRTX-03,KRTX,2026-04-01 09:56:03,2026-04-01 09:56:30,PAYOUT,DECLINED,2730.94,PHP,47.83,CU-509518,,CARD,issuer_unavailable
5100266,NOVA-FX,SORVA-14,SORVA,2026-04-01 07:35:05,2026-04-01 07:36:21,PAYOUT,APPROVED,898.1,USD,898.1,CU-993144,US,CARD,
5100267,NOVA-FX,KRTX-03,KRTX,2026-04-01 03:52:44,2026-04-01 03:53:27,PAYOUT,APPROVED,28596.0,JPY,182.05,CU-437728,JP,CARD,
5100268,NOVA-FX,SORVA-14,SORVA,2026-04-01 19:54:02,2026-04-01 19:54:31,PAYOUT,APPROVED,916.31,USD,,CU-188380,US,CARD,
5100269,NOVA-FX,KRTX-03,KRTX,2026-04-01 14:38:53,2026-04-01 14:41:57,PAYOUT,APPROVED,78500.12,PHP,1373.85,CU-254835,PH,CARD,
5100270,NOVA-FX,KRTX-03,KRTX,2026-04-01 13:43:55,2026-04-01 13:46:45,PAYOUT,APPROVED,564.54,PHP,,CU-155733,,CARD,
5100271,NOVA-FX,SORVA-14,SORVA,2026-04-01 07:33:21,2026-04-01 07:33:39,PAYOUT,APPROVED,10.23,USD,10.23,CU-596921,US,CARD,
5100272,NOVA-FX,KRTX-03,KRTX,2026-04-01 16:16:47,2026-04-01 16:17:37,PAYOUT,APPROVED,25252.0,JPY,161.15,CU-204964,JP,CARD,
5100273,NOVA-FX,KRTX-11,KRTX,2026-04-01 20:53:30,2026-04-01 20:53:50,PAYOUT,APPROVED,54795.09,PHP,961.32,CU-461087,PH,BANK_TRANSFER,
5100274,NOVA-FX,KRTX-03,KRTX,2026-04-01 01:13:49,2026-04-01 01:13:55,PAYOUT,APPROVED,894.98,PHP,15.7,CU-450088,PH,CARD,
5100275,NOVA-FX,SORVA-14,SORVA,2026-04-01 19:24:01,2026-04-01 19:26:50,PAYOUT,APPROVED,723.43,USD,723.43,CU-751731,US,CARD,
5100276,NOVA-FX,KRTX-03,KRTX,2026-04-01 08:56:54,2026-04-01 09:06:46,PAYOUT,DECLINED,84323.0,JPY,537.1,CU-517209,JP,CARD,insufficient_funds
5100277,NOVA-FX,KRTX-03,KRTX,2026-04-01 02:46:49,2026-04-01 02:47:21,PAYOUT,approved,3970.54,PHP,,CU-317834,PH,CARD,
5100278,NOVA-FX,sorva-14,SORVA,2026-04-01 21:53:44,2026-04-01 21:54:13,PAYOUT,APPROVED,124.89,USD,124.89,CU-739136,US,CARD,
5100279,NOVA-FX,KRTX-11,KRTX,2026-04-01 19:35:12,2026-04-01 19:36:15,PAYOUT,APPROVED,6655.66,PHP,116.38,CU-284481,PH,BANK_TRANSFER,
5100280,NOVA-FX,SORVA-14,SORVA,2026-04-01 16:18:44,2026-04-01 16:21:20,PAYOUT,APPROVED,173.29,USD,173.29,CU-934104,US,CARD,
5100281,NOVA-FX,KRTX-03,KRTX,2026-04-01 11:06:04,2026-04-01 11:06:34,PAYOUT,APPROVED,208814.0,JPY,1330.91,CU-288447,JP,CARD,
5100282,NOVA-FX,SORVA-14,SORVA,2026-04-01 08:10:22,2026-04-01 08:10:34,PAYOUT,APPROVED,590.9,USD,590.9,CU-141501,US,CARD,
5100283,NOVA-FX,KRTX-03,KRTX,2026-04-01 17:49:05,2026-04-01 17:49:22,PAYOUT,APPROVED,100005.0,JPY,637.31,CU-913245,JP,CARD,
5100284,NOVA-FX,SORVA-14,SORVA,2026-04-01 23:53:44,2026-04-01 23:54:37,REFUND,APPROVED,519.39,USD,,CU-381222,US,CARD,
5100285,NOVA-FX,KRTX-11,KRTX,2026-04-01 15:03:32,2026-04-01 15:03:50,REFUND,DECLINED,8919.26,PHP,156.12,CU-676877,Philippines,BANK_TRANSFER,timeout
5100286,NOVA-FX,KRTX-03,KRTX,2026-04-01 23:48:35,2026-04-01 23:49:56,REFUND,APPROVED,30292.0,JPY,193.02,CU-209290,JP,CARD,
5100287,NOVA-FX,KRTX-03,KRTX,2026-04-01 05:59:58,2026-04-01 06:00:13,REFUND,APPROVED,41491.0,JPY,264.13,CU-744871,JP,CARD,
5100288,NOVA-FX,KRTX-03,KRTX,2026-04-01 12:58:17,2026-04-01 12:58:53,REFUND,APPROVED,551488.0,JPY,3510.03,CU-496127,JP,CARD,
5100289,NOVA-FX,SORVA-22,SORVA,2026-04-01 03:13:29,2026-04-01 03:14:09,REFUND,APPROVED,1377.56,PHP,24.13,CU-982648,PH,EWALLET,
5100290,NOVA-FX,KRTX-03,KRTX,2026-04-01 20:24:25,2026-04-01 20:24:43,REFUND,APPROVED,21895.96,PHP,,CU-818706,PH,CARD,
5100291,NOVA-FX,KRTX-11,KRTX,2026-04-01 00:53:08,2026-04-01 00:54:11,REFUND,APPROVED,89626.28,PHP,1567.61,CU-322812,PH,BANK_TRANSFER,
5100292,NOVA-FX,SORVA-22,SORVA,2026-04-01 18:34:32,2026-04-01 18:34:57,REFUND,APPROVED,36982.42,PHP,647.49,CU-469306,PH,EWALLET,
5100293,NOVA-FX,KRTX-11,KRTX,2026-04-01 10:08:18,2026-04-01 10:08:30,REFUND,APPROVED,938.66,PHP,16.41,CU-739326,,BANK_TRANSFER,
5100294,NOVA-FX,KRTX-03,KRTX,2026-04-02 10:10:01,2026-04-02 10:10:36,SALE,APPROVED,46489.44,PHP,815.43,CU-440235,PH,CARD,
5100295,NOVA-FX,KRTX-03,KRTX,2026-04-02 20:47:57,2026-04-02 20:48:29,SALE,APPROVED,11443.0,JPY,72.9,CU-564519,JP,CARD,
5100296,NOVA-FX,KRTX-11,KRTX,2026-04-02 15:41:02,,SALE,PENDING,1422.83,PHP,,CU-854688,PH,BANK_TRANSFER,
5100297,NOVA-FX,KRTX-03,KRTX,2026-04-02 00:38:54,2026-04-02 00:39:18,SALE,APPROVED,212773.0,JPY,1356.72,CU-370211,JP,CARD,
5100298,NOVA-FX,KRTX-03,KRTX,2026-04-02 23:38:29,2026-04-02 23:38:51,SALE,FILTERED,173268.54,PHP,3033.24,CU-512211,PH,CARD,limit_exceeded
5100299,NOVA-FX,KRTX-03,KRTX,2026-04-02 15:12:48,2026-04-02 15:13:33,SALE,APPROVED,5606.21,PHP,98.38,CU-774237,PH,CARD,
5100300,NOVA-FX,SORVA-14,SORVA,2026-04-02 04:54:43,2026-04-02 04:55:04,SALE,APPROVED,215131.0,JPY,1370.63,CU-474458,JP,CARD,
5100301,NOVA-FX,KRTX-03,KRTX,2026-04-02 09:53:17,2026-04-02 09:53:47,SALE,APPROVED,831006.0,JPY,5289.96,CU-623439,JP,CARD,
5100302,NOVA-FX,SORVA-22,SORVA,2026-04-02 15:46:43,2026-04-02 15:47:05,SALE,APPROVED,13501.04,PHP,235.78,CU-576323,PH,EWALLET,
5100303,NOVA-FX,SORVA-22,SORVA,2026-04-02 16:01:09,2026-04-02 16:01:17,SALE,APPROVED,21511.98,PHP,377.51,CU-390134,PH,EWALLET,
5100304,NOVA-FX,KRTX-03,KRTX,2026-04-02 00:11:51,2026-04-02 00:13:19,SALE,APPROVED,25387.32,PHP,444.92,CU-822619,US,CARD,
5100305,NOVA-FX,,,2026-04-02 07:37:35,2026-04-02 07:37:51,SALE,FILTERED,428.4,PHP,7.5,CU-274288,US,CARD,blocked_pre_routing
5100306,NOVA-FX,KRTX-11,KRTX,2026-04-02 21:28:27,2026-04-02 21:28:57,SALE,DECLINED,87540.48,PHP,1530.26,CU-913608,PH,BANK_TRANSFER,limit_exceeded
5100307,NOVA-FX,KRTX-11,KRTX,2026-04-02 21:28:50,2026-04-02 21:31:00,SALE,DECLINED,87540.48,PHP,,CU-913608,PH,BANK_TRANSFER,timeout
5100308,NOVA-FX,SORVA-14,SORVA,2026-04-02 18:05:37,2026-04-02 18:06:54,SALE,approved,85116.0,JPY,,CU-700807,JP,CARD,
5100309,NOVA-FX,KRTX-03,KRTX,2026-04-02 05:45:57,2026-04-02 05:49:14,SALE,APPROVED,42291.0,JPY,269.3,CU-652977,JP,CARD,
5100310,NOVA-FX,SORVA-14,SORVA,2026-04-02 07:23:58,2026-04-02 07:24:14,SALE,APPROVED,436689.0,JPY,2778.8,CU-533525,JP,CARD,
5100311,NOVA-FX,KRTX-03,KRTX,2026-04-02 07:21:48,2026-04-02 07:22:17,SALE,APPROVED,836206.0,JPY,5331.74,CU-762580,JP,CARD,
5100312,NOVA-FX,,,2026-04-02 06:06:22,2026-04-02 06:07:07,SALE,filtered,7185.77,PHP,126.03,CU-971209,PH,EWALLET,blocked_pre_routing
